Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,RSI,Unemployment_Rate,CPI,Fed_Funds_Rate,SP500
2020-04-08,65.684998,66.842499,65.307503,66.517502,65.320366,168895200,63.715499799999996,62.365375099999994,58.37200524558426,14.8,256.032,0.05,2470.5
2020-04-09,67.175003,67.517502,66.175003,66.997498,65.791718,161834800,64.8684998,62.61237504999999,67.0659714729096,14.8,256.032,0.05,2470.5
2020-04-13,67.077499,68.425003,66.457497,68.3125,67.083046,131022800,66.4604996,62.55337505,71.45365720745386,14.8,256.032,0.05,2470.5
2020-04-14,70.0,72.0625,69.512497,71.762497,70.47097,194994800,67.689499,63.113874800000005,69.09039030145053,14.8,256.032,0.05,2470.5
2020-04-15,70.599998,71.582497,70.157501,71.107498,69.827751,131154400,68.939499,63.508499699999994,68.27275480418157,14.8,256.032,0.05,2470.5
2020-04-16,71.845001,72.050003,70.587502,71.672501,70.382591,157125200,69.9704988,64.00874974999999,64.7427248905876,14.8,256.032,0.05,2470.5
2020-04-17,71.172501,71.737503,69.214996,70.699997,69.427589,215250000,70.7109986,64.4839996,69.69662376568516,14.8,256.032,0.05,2470.5
2020-04-20,69.487503,70.419998,69.212502,69.232498,67.986488,130015200,70.8949982,65.08012445,62.5968103776962,14.8,256.032,0.05,2470.5
2020-04-21,69.07,69.3125,66.357498,67.092499,65.88501,180991600,69.96099860000001,65.63012445000001,57.34557957962847,14.8,256.032,0.05,2470.5
2020-04-22,68.402496,69.474998,68.050003,69.025002,67.782738,116862400,69.54449939999999,65.9953745,69.50881607677945,14.8,256.032,0.05,2470.5
2020-04-23,68.967499,70.4375,68.717499,68.7575,67.520042,124814400,68.96149919999999,66.36424945,67.25126072867656,14.8,256.032,0.05,2470.5
2020-04-24,69.300003,70.752502,69.25,70.7425,69.469337,126161200,68.9699998,66.6708744,72.67072860412146,14.8,256.032,0.05,2470.5
2020-04-27,70.449997,71.135002,69.987503,70.792503,69.518433,117087600,69.2820008,67.11374950000001,64.61864180551731,14.8,256.032,0.05,2470.5
2020-04-28,71.269997,71.457497,69.550003,69.644997,68.391571,112004800,69.7925004,67.4108744,63.234262613270815,14.8,256.032,0.05,2470.5
2020-04-29,71.182503,72.417503,70.972504,71.932503,70.637917,137280800,70.3740006,67.82887465,64.46699306049331,14.8,256.032,0.05,2470.5
2020-04-30,72.489998,73.6325,72.087502,73.449997,72.12809,183064000,71.3125,68.48999945,66.33335893344633,14.8,256.032,0.05,2470.5
2020-05-01,71.5625,74.75,71.462502,72.267502,70.966873,240616800,71.6175004,69.04174965,60.07900097910246,13.2,255.802,0.05,2830.71
2020-05-04,72.292503,73.422501,71.580002,73.290001,71.97097,133568000,72.11699999999999,69.68862465,54.44235257768035,13.2,255.802,0.05,2830.71
2020-05-05,73.764999,75.25,73.614998,74.389999,73.051163,147751200,73.06600040000001,70.1272496,59.305454153933624,13.2,255.802,0.05,2830.71
2020-05-06,75.114998,75.809998,74.717499,75.157501,73.804871,142333600,73.711,70.64224974999999,59.76737120663049,13.2,255.802,0.05,2830.71
2020-05-07,75.805,76.292503,75.4925,75.934998,74.568367,115215200,74.2080002,71.11312455,64.83423097179411,13.2,255.802,0.05,2830.71
2020-05-08,76.410004,77.587502,76.072502,77.532501,76.343231,133838400,75.261,71.6398747,73.34739727528655,13.2,255.802,0.05,2830.71
2020-05-11,77.025002,79.262497,76.809998,78.752502,77.54451,145946400,76.35350020000001,72.16187479999999,84.58913311763878,13.2,255.802,0.05,2830.71
2020-05-12,79.457497,79.922501,77.727501,77.852501,76.658302,162301200,77.0460006,72.466375,77.89538661604004,13.2,255.802,0.05,2830.71
2020-05-13,78.037498,78.987503,75.802498,76.912498,75.732712,200622400,77.397,72.75662500000001,74.71959395230363,13.2,255.802,0.05,2830.71
2020-05-14,76.127502,77.447502,75.3825,77.385002,76.197975,158929200,77.68700079999999,73.04225005,72.16751770330634,13.2,255.802,0.05,2830.71
2020-05-15,75.087502,76.974998,75.052498,76.927498,75.747513,166348400,77.5660002,73.3536251,69.93174079839957,13.2,255.802,0.05,2830.71
2020-05-18,78.292503,79.125,77.580002,78.739998,77.532204,135178400,77.5634994,73.8290001,78.32450026337574,13.2,255.802,0.05,2830.71
2020-05-19,78.7575,79.629997,78.252502,78.285004,77.08419,101729600,77.65,74.38862535,72.33258299616205,13.2,255.802,0.05,2830.71
2020-05-20,79.169998,79.879997,79.129997,79.807503,78.583328,111504800,78.229001,74.9277504,72.34231593744506,13.2,255.802,0.05,2830.71
2020-05-21,79.665001,80.222504,78.967499,79.212502,77.997437,102688800,78.59450100000001,75.4505005,75.45819994507335,13.2,255.802,0.05,2830.71
2020-05-22,78.942497,79.807503,78.837502,79.722504,78.499619,81803200,79.1535022,75.8995007,74.50008984949085,13.2,255.802,0.05,2830.71
2020-05-26,80.875,81.059998,79.125,79.182503,77.967918,125522000,79.2420032,76.3190007,69.06703570285029,13.2,255.802,0.05,2830.71
2020-05-27,79.035004,79.677498,78.272499,79.527496,78.307617,112945200,79.4905016,76.81312564999999,67.990917746171,13.2,255.802,0.05,2830.71
2020-05-28,79.192497,80.860001,78.907501,79.5625,78.342094,133560800,79.441501,77.1946255,65.90659424986254,13.2,255.802,0.05,2830.71
2020-05-29,79.8125,80.287498,79.1175,79.485001,78.265778,153532400,79.4960008,77.4963757,59.878567237905024,13.2,255.802,0.05,2830.71
2020-06-01,79.4375,80.587502,79.302498,80.462502,79.228279,80791200,79.64400040000001,77.9061257,58.869289085504676,11.0,257.042,0.08,3055.73
2020-06-02,80.1875,80.860001,79.732498,80.834999,79.595062,87642800,79.9744996,78.2833756,66.36486883624272,11.0,257.042,0.08,3055.73
2020-06-03,81.165001,81.550003,80.574997,81.279999,80.033226,104491200,80.3250002,78.6278756,75.34088486694341,11.0,257.042,0.08,3055.73
2020-06-04,81.097504,81.404999,80.195,80.580002,79.343971,87560400,80.5285006,78.89900065,68.06106777711041,11.0,257.042,0.08,3055.73
2020-06-05,80.837502,82.9375,80.807503,82.875,81.603767,137250400,81.20650040000001,79.24600075000001,77.83763067885127,11.0,257.042,0.08,3055.73
2020-06-08,82.5625,83.400002,81.830002,83.364998,82.086243,95654400,81.7869996,79.5376256,74.70623881408338,11.0,257.042,0.08,3055.73
2020-06-09,83.035004,86.402496,83.002502,85.997498,84.678368,147712400,82.8194994,79.8998754,83.42362160227215,11.0,257.042,0.08,3055.73
2020-06-10,86.974998,88.692497,86.522499,88.209999,86.856918,166651600,84.2054994,80.4177503,84.359032907157,11.0,257.042,0.08,3055.73
2020-06-11,87.327499,87.764999,83.870003,83.974998,82.686882,201662400,84.8844986,80.7708753,65.0070849255824,11.0,257.042,0.08,3055.73
2020-06-12,86.18,86.949997,83.555,84.699997,83.400764,200146000,85.24949799999999,81.13662504999999,65.47488389390469,11.0,257.042,0.08,3055.73
2020-06-15,83.3125,86.419998,83.144997,85.747498,84.432205,138808800,85.72599799999999,81.57762505,69.78601372188972,11.0,257.042,0.08,3055.73
2020-06-16,87.864998,88.300003,86.18,88.019997,86.66983,165428800,86.13049779999999,82.041625,72.93102009748077,11.0,257.042,0.08,3055.73
2020-06-17,88.787498,88.849998,87.772499,87.897499,86.54921,114406400,86.06799779999999,82.52224975,72.39990305826029,11.0,257.042,0.08,3055.73
2020-06-18,87.852501,88.362503,87.305,87.932503,86.583702,96820400,86.85949880000001,82.92849975,72.75422149631399,11.0,257.042,0.08,3055.73
2020-06-19,88.660004,89.139999,86.287498,87.43,86.088905,264476000,87.40549940000001,83.33937465,69.26053777703669,11.0,257.042,0.08,3055.73
2020-06-22,87.834999,89.864998,87.787498,89.717499,88.341301,135445200,88.1994996,83.83912439999999,72.20347678574946,11.0,257.042,0.08,3055.73
2020-06-23,91.0,93.095001,90.567497,91.6325,90.226936,212155600,88.9220002,84.46162425,74.1064186334343,11.0,257.042,0.08,3055.73
2020-06-24,91.25,92.197502,89.629997,90.014999,88.634254,192623200,89.34550019999999,84.9859994,71.06966443908028,11.0,257.042,0.08,3055.73
2020-06-25,90.175003,91.25,89.392502,91.209999,89.810913,137522400,90.0009994,85.56837435,69.57491085605666,11.0,257.042,0.08,3055.73
2020-06-26,91.102501,91.330002,88.254997,88.407501,87.051414,205256800,90.19649960000001,86.01449935,60.68213522251134,11.0,257.042,0.08,3055.73
2020-06-29,88.3125,90.542503,87.82,90.445,89.057655,130646000,90.3419998,86.51362424999999,59.66532918998951,11.0,257.042,0.08,3055.73
2020-06-30,90.019997,91.495003,90.0,91.199997,89.801071,140223200,90.2554992,87.03187415,56.93735034802785,11.0,257.042,0.08,3055.73
2020-07-01,91.279999,91.839996,90.977501,91.027496,89.631218,110737200,90.4579986,87.519249,70.16439742673342,10.2,258.352,0.09,3115.86
2020-07-02,91.962502,92.6175,90.910004,91.027496,89.631218,114041600,90.421498,88.04162369999999,68.87397053697421,10.2,258.352,0.09,3115.86
2020-07-06,92.5,93.945,92.467499,93.462502,92.02887,118655600,91.4324982,88.5709988,71.25344751952153,10.2,258.352,0.09,3115.86
2020-07-07,93.852501,94.654999,93.057503,93.172501,91.743317,112424400,91.9779984,89.06137394999999,65.93475011733412,10.2,258.352,0.09,3115.86
2020-07-08,94.18,95.375,94.089996,95.342499,93.880035,117092000,92.8064988,89.52862400000001,70.4364444967579,10.2,258.352,0.09,3115.86
2020-07-09,96.262497,96.317497,94.672501,95.752502,94.283737,125642800,93.75150000000001,89.90574914999999,71.03280273105874,10.2,258.352,0.09,3115.86
2020-07-10,95.334999,95.980003,94.705002,95.919998,94.448669,90257200,94.7300004,90.50299915,73.25389756231172,10.2,258.352,0.09,3115.86
2020-07-13,97.264999,99.955002,95.2575,95.477501,94.012947,191649200,95.1330002,91.04187435,67.55028245585407,10.2,258.352,0.09,3115.86
2020-07-14,94.839996,97.254997,93.877502,97.057503,95.568718,170989200,95.9100006,91.6073746,66.8740383747458,10.2,258.352,0.09,3115.86
2020-07-15,98.989998,99.247498,96.489998,97.724998,96.225983,153198000,96.3865004,92.09262464999999,75.48761179591949,10.2,258.352,0.09,3115.86
2020-07-16,96.5625,97.404999,95.904999,96.522499,95.041931,110577600,96.54049979999999,92.52387465,67.55328864538635,10.2,258.352,0.09,3115.86
2020-07-17,96.987503,97.147499,95.839996,96.327499,94.849922,92186800,96.622,92.94362444999999,81.61677362879377,10.2,258.352,0.09,3115.86
2020-07-20,96.417503,98.5,96.0625,98.357498,96.848778,90318000,97.1979994,93.48999934999999,81.60575910801317,10.2,258.352,0.09,3115.86
2020-07-21,99.172501,99.25,96.7425,97.0,95.512093,103433200,97.18649880000001,93.8541244,72.1036783931701,10.2,258.352,0.09,3115.86
2020-07-22,96.692497,97.974998,96.602501,97.272499,95.780418,89001600,97.09599899999999,94.13612435,73.61953973803159,10.2,258.352,0.09,3115.86
2020-07-23,96.997498,97.077499,92.010002,92.845001,91.420845,197004400,96.36049940000001,94.27762444999999,55.14947138944565,10.2,258.352,0.09,3115.86
2020-07-24,90.987503,92.970001,89.144997,92.614998,91.194366,185438800,95.6179992,94.3478744,47.25593440642467,10.2,258.352,0.09,3115.86
2020-07-27,93.709999,94.904999,93.480003,94.809998,93.355682,121214000,94.9084992,94.66799925000001,54.719695135093616,10.2,258.352,0.09,3115.86
2020-07-28,94.3675,94.550003,93.247498,93.252502,91.82209,103625600,94.15899959999999,94.80837435,43.75560539791341,10.2,258.352,0.09,3115.86
2020-07-29,93.75,95.230003,93.712502,95.040001,93.582184,90329200,93.7125,95.00037454999999,48.033121470217125,10.2,258.352,0.09,3115.86
2020-07-30,94.1875,96.297501,93.767502,96.190002,94.714523,158130000,94.38150019999999,95.25849984999999,50.707002351297874,10.2,258.352,0.09,3115.86
2020-07-31,102.885002,106.415001,100.824997,106.260002,104.630058,374336800,97.110501,96.02012515,68.77013687776156,10.2,258.352,0.09,3115.86
2020-09-01,132.759995,134.800003,130.529999,134.179993,132.360001,151948100,127.911998,118.94362450000001,88.53293846853182,7.8,259.997,0.09,3526.65
2020-09-02,137.589996,137.979996,127.0,131.399994,129.617706,200119000,128.887497,120.0104992,79.00884361312384,7.8,259.997,0.09,3526.65
2020-09-03,126.910004,128.839996,120.5,120.879997,119.240417,257599600,128.06149599999998,120.35937425,57.72289112755399,7.8,259.997,0.09,3526.65
2020-09-04,120.07,123.699997,110.889999,120.959999,119.319313,332607200,127.2919952,120.85174905000001,58.261269455660376,7.8,259.997,0.09,3526.65
2020-09-08,113.949997,118.989998,112.68,112.82,111.289726,231366600,124.04799659999999,120.856374,46.99501346453109,7.8,259.997,0.09,3526.65
2020-09-09,117.260002,119.139999,115.260002,117.32,115.728706,176940500,120.675998,121.25362400000002,51.61290664601723,7.8,259.997,0.09,3526.65
2020-09-10,120.360001,120.5,112.5,113.489998,111.950645,182274400,117.09399880000001,121.27762380000001,45.33170195721427,7.8,259.997,0.09,3526.65
2020-09-11,114.57,115.230003,110.0,112.0,110.480858,180860300,115.3179994,121.12712370000001,36.740263652374516,7.8,259.997,0.09,3526.65
2020-09-14,114.720001,115.93,112.800003,115.360001,113.795273,140150100,114.1979998,121.1497487,39.181738740920345,7.8,259.997,0.09,3526.65
2020-09-15,118.330002,118.830002,113.610001,115.540001,113.972847,184642000,114.742,121.19637384999999,40.260150291452945,7.8,259.997,0.09,3526.65
2020-09-16,115.230003,116.0,112.040001,112.129997,110.609077,154679000,113.7039994,121.0247487,35.42604880993541,7.8,259.997,0.09,3526.65
2020-09-17,109.720001,112.199997,108.709999,110.339996,108.843369,178011000,113.073999,120.75637365,35.22806528697053,7.8,259.997,0.09,3526.65
2020-09-18,110.400002,110.879997,106.089996,106.839996,105.390839,287104900,112.0419982,120.18462335,33.034314361743085,7.8,259.997,0.09,3526.65
2020-09-21,104.540001,110.190002,103.099998,110.080002,108.586899,195713800,110.9859984,119.4701233,31.7552081255413,7.8,259.997,0.09,3526.65
2020-09-22,112.68,112.860001,109.160004,111.809998,110.293434,183055400,110.2399978,118.76774830000002,26.961902475602216,7.8,259.997,0.09,3526.65
2020-09-23,111.620003,112.110001,106.769997,107.120003,105.667046,150718700,109.23799899999999,117.8824986,25.941349069731487,7.8,259.997,0.09,3526.65
2020-09-24,105.169998,110.25,105.0,108.220001,106.752121,167743300,108.814,116.96737369999998,34.57602901676272,7.8,259.997,0.09,3526.65
2020-09-25,108.43,112.440002,107.669998,112.279999,110.757057,149981400,109.9020006,116.33087355,40.3598396428183,7.8,259.997,0.09,3526.65
2020-09-28,115.010002,115.32,112.779999,114.959999,113.400703,137672400,110.878,115.83849834999998,52.70475107949321,7.8,259.997,0.09,3526.65
2020-09-29,114.550003,115.309998,113.57,114.089996,112.542511,99382200,111.3339996,115.0909985,45.50514358446182,7.8,259.997,0.09,3526.65
2020-09-30,113.790001,117.260002,113.620003,115.809998,114.239174,142675200,113.0719986,114.17249875,53.42992291957877,7.8,259.997,0.09,3526.65
2020-10-01,117.639999,117.720001,115.830002,116.790001,115.205894,116120400,114.7859986,113.4419991,57.19003301320231,6.9,260.319,0.09,3380.8
2020-10-02,112.889999,115.370003,112.220001,113.019997,111.487015,144712000,114.93399819999999,113.04899909999999,46.530244208112634,6.9,260.319,0.09,3380.8
2020-10-05,113.910004,116.650002,113.550003,116.5,114.91983,106243800,115.24199840000001,112.82599914999999,51.296594628424366,6.9,260.319,0.09,3380.8
2020-10-06,115.699997,116.120003,112.25,113.160004,111.625122,161498200,115.056,112.84299934999999,51.39378465578015,6.9,260.319,0.09,3380.8
2020-10-07,114.620003,115.550003,114.129997,115.080002,113.519089,96849000,114.9100008,112.73099944999998,56.39159350638654,6.9,260.319,0.09,3380.8
2020-10-08,116.25,116.400002,114.589996,114.970001,113.410568,83477200,114.5460008,112.8049996,62.06590127047481,6.9,260.319,0.09,3380.8
2020-10-09,115.279999,117.0,114.919998,116.970001,115.383446,100506900,115.3360016,113.05349965,60.61633226036971,6.9,260.319,0.09,3380.8
2020-10-12,120.059998,125.18,119.279999,124.400002,122.712669,240226800,116.916002,113.5054997,66.50065968541759,6.9,260.319,0.09,3380.8
2020-10-13,125.269997,125.389999,119.650002,121.099998,119.45742,262330500,118.5040008,113.78349955000002,69.0152214589925,6.9,260.319,0.09,3380.8
2020-10-14,121.0,123.029999,119.620003,121.190002,119.546196,150712000,119.7260008,114.2364998,68.13985291251751,6.9,260.319,0.09,3380.8
2020-10-15,118.720001,121.199997,118.150002,120.709999,119.072701,112559200,120.8740004,114.75499995,63.10226023469923,6.9,260.319,0.09,3380.8
2020-10-16,121.279999,121.550003,118.809998,119.019997,117.405632,115393800,121.28399960000002,115.364,56.51057548897334,6.9,260.319,0.09,3380.8
2020-10-19,119.959999,120.419998,115.660004,115.980003,114.406868,120639300,119.5999998,115.65900005,52.83359242866907,6.9,260.319,0.09,3380.8
2020-10-20,116.199997,118.980003,115.629997,117.510002,115.916122,124423700,118.8820006,115.94400025,52.56333441616367,6.9,260.319,0.09,3380.8
2020-10-21,116.669998,118.709999,116.449997,116.870003,115.284798,89946000,118.01800079999998,116.43150025,50.12187992154053,6.9,260.319,0.09,3380.8
2020-10-22,117.449997,118.040001,114.589996,115.75,114.179985,101988000,117.026001,116.80800020000001,54.52436587104537,6.9,260.319,0.09,3380.8
2020-10-23,116.389999,116.550003,114.279999,115.040001,113.479614,82572600,116.2300018,116.9460003,47.33576853987936,6.9,260.319,0.09,3380.8
2020-10-26,114.010002,116.550003,112.879997,115.050003,113.489487,111850700,116.0440018,116.9505005,53.92604547842088,6.9,260.319,0.09,3380.8
2020-10-27,115.489998,117.279999,114.540001,116.599998,115.018463,92276800,115.862001,117.0760006,53.2067418042004,6.9,260.319,0.09,3380.8
2020-10-28,115.050003,115.43,111.099998,111.199997,109.691696,143937800,114.72799979999999,116.84550055,43.49775229435966,6.9,260.319,0.09,3380.8
2020-10-29,112.370003,116.93,112.199997,115.32,113.755814,146129200,114.64199980000001,116.77200049999999,47.34811873567764,6.9,260.319,0.09,3380.8
2020-10-30,111.059998,111.989998,107.720001,108.860001,107.383453,190272600,113.40599979999999,116.5640007,24.220309570598317,6.9,260.319,0.09,3380.8
2020-12-01,121.010002,123.470001,120.010002,122.720001,121.264313,127728200,117.91199939999998,117.52349955,65.74894419078143,6.7,262.045,0.09,3662.45
2020-12-02,122.019997,123.370003,120.889999,123.080002,121.620033,89004200,119.4940002,118.15549954999999,59.82485397382331,6.7,262.045,0.09,3662.45
2020-12-03,123.519997,123.779999,122.209999,122.940002,121.481689,78967600,120.8760008,118.55499979999999,60.28681832715733,6.7,262.045,0.09,3662.45
2020-12-04,122.599998,122.860001,121.519997,122.25,120.799866,78260400,122.00800160000001,118.71599985,57.96482708695126,6.7,262.045,0.09,3662.45
2020-12-07,122.309998,124.57,122.25,123.75,122.282089,86712000,122.948001,118.96899975000001,58.97034588279746,6.7,262.045,0.09,3662.45
2020-12-08,124.370003,124.980003,123.089996,124.379997,122.904602,82225500,123.28000019999999,119.37199960000001,63.166218856734815,6.7,262.045,0.09,3662.45
2020-12-09,124.529999,125.949997,121.0,121.779999,120.335449,115089200,123.0199996,119.6624995,59.286774711562686,6.7,262.045,0.09,3662.45
2020-12-10,120.5,123.870003,120.150002,123.239998,121.77813,81312200,123.0799988,119.8499995,60.93155603937471,6.7,262.045,0.09,3662.45
2020-12-11,122.43,122.760002,120.550003,122.410004,120.95797,86939800,123.11199960000002,120.00999974999999,62.32379672291561,6.7,262.045,0.09,3662.45
2020-12-14,122.599998,123.349998,121.540001,121.779999,120.335449,79184500,122.71799940000001,120.13599960000002,72.38848517156893,6.7,262.045,0.09,3662.45
2020-12-15,124.339996,127.900002,124.129997,127.879997,126.363091,157243700,123.41799940000001,120.5149993,78.25700465856,6.7,262.045,0.09,3662.45
2020-12-16,127.410004,128.369995,126.559998,127.809998,126.293922,98208600,124.6239992,120.93599924999998,77.14286109282513,6.7,262.045,0.09,3662.45
2020-12-17,128.899994,129.580002,128.039993,128.699997,127.17334,94359800,125.71599899999998,121.46949915,77.48525340244032,6.7,262.045,0.09,3662.45
2020-12-18,128.960007,129.100006,126.120003,126.660004,125.157562,192541500,126.565999,121.8704994,67.60760524429844,6.7,262.045,0.09,3662.45
2020-12-21,125.019997,128.309998,123.449997,128.229996,126.708923,121251600,127.8559984,122.41499939999999,64.12096744142755,6.7,262.045,0.09,3662.45
2020-12-22,131.610001,134.410004,129.649994,131.880005,130.315643,168904800,128.656,123.31649975,69.29826488920939,6.7,262.045,0.09,3662.45
2020-12-23,132.160004,132.429993,130.779999,130.960007,129.406555,88223700,129.2860018,124.1060002,67.00596009759627,6.7,262.045,0.09,3662.45
2020-12-24,131.320007,133.460007,131.100006,131.970001,130.404556,54930100,129.9400026,124.9030003,70.33475139618342,6.7,262.045,0.09,3662.45
2020-12-28,133.990005,137.339996,133.509995,136.690002,135.068573,124486200,131.9460022,125.9080006,73.85695695305921,6.7,262.045,0.09,3662.45
2020-12-29,138.050003,138.789993,134.339996,134.869995,133.270157,121047300,133.274002,126.6990002,68.52702788337652,6.7,262.045,0.09,3662.45
2020-12-30,135.580002,135.990005,133.399994,133.720001,132.133835,96452100,133.6420012,127.2490002,72.22637751581513,6.7,262.045,0.09,3662.45
2020-12-31,134.080002,134.740005,131.720001,132.690002,131.116058,99116600,133.9880002,127.7295002,67.87743177426299,6.7,262.045,0.09,3662.45
2021-02-01,133.75,135.380005,130.929993,134.139999,132.548843,106239800,137.68200080000003,133.0920002,57.284028058398555,6.2,263.573,0.08,3773.86
2021-02-02,135.729996,136.309998,134.610001,134.990005,133.388763,83305400,136.04800099999997,133.37100025,58.575786486648546,6.2,263.573,0.08,3773.86
2021-02-03,135.759995,135.770004,133.610001,133.940002,132.351181,89880900,134.42400179999998,133.5175006,54.350931153985925,6.2,263.573,0.08,3773.86
2021-02-04,136.300003,137.399994,134.589996,137.389999,135.760284,84183100,134.48400239999998,134.05700065000002,61.61006823520425,6.2,263.573,0.08,3773.86
2021-02-05,137.350006,137.419998,135.860001,136.759995,135.339706,75693800,135.444,134.3490005,63.59524436458516,6.2,263.573,0.08,3773.86
2021-02-08,136.029999,136.960007,134.919998,136.910004,135.488144,71297200,135.998001,134.59200055,63.03099798191792,6.2,263.573,0.08,3773.86
2021-02-09,136.619995,137.880005,135.850006,136.009995,134.597504,76774200,136.201999,134.9435005,56.309437577437336,6.2,263.573,0.08,3773.86
2021-02-10,136.479996,136.990005,134.399994,135.389999,133.983932,73046600,136.4919984,135.2730003,47.29137114164842,6.2,263.573,0.08,3773.86
2021-02-11,135.899994,136.389999,133.770004,135.130005,133.726639,64280000,136.03999960000002,135.4850006,42.237979946732864,6.2,263.573,0.08,3773.86
2021-02-12,134.350006,135.529999,133.690002,135.369995,133.964142,60145100,135.7619996,135.80800015,32.65961883422793,6.2,263.573,0.08,3773.86
2021-02-16,135.490005,136.009995,132.789993,133.190002,131.806778,80576300,135.01799920000002,136.11050029999998,28.975102899663753,6.2,263.573,0.08,3773.86
2021-02-17,131.25,132.220001,129.470001,130.839996,129.481186,97918500,133.9839994,136.26100000000002,27.524025450330655,6.2,263.573,0.08,3773.86
2021-02-18,129.199997,130.0,127.410004,129.710007,128.362915,96856700,132.848001,136.1450004,32.52841610575608,6.2,263.573,0.08,3773.86
2021-02-19,130.240005,130.710007,128.800003,129.869995,128.521255,87668800,131.795999,135.7950004,43.52936499719872,6.2,263.573,0.08,3773.86
2021-02-22,128.009995,129.720001,125.599998,126.0,124.691444,103916400,129.922,135.14150005,27.186074602442005,6.2,263.573,0.08,3773.86
2021-02-23,123.760002,126.709999,118.389999,125.860001,124.552902,158273000,128.4559998,134.2885002,23.35079123305033,6.2,263.573,0.08,3773.86
2021-02-24,124.940002,125.559998,122.230003,125.349998,124.048203,111039900,127.35800019999999,133.3979999,24.11085443664389,6.2,263.573,0.08,3773.86
2021-02-25,124.68,126.459999,120.540001,120.989998,119.733475,148199500,125.61399839999999,132.34449990000002,3.142787346838844,6.2,263.573,0.08,3773.86
2021-02-26,122.589996,124.849998,121.199997,121.260002,120.000679,164560400,123.89199980000001,131.55300019999999,4.784085157650239,6.2,263.573,0.08,3773.86
2021-03-01,123.75,127.93,122.790001,127.790001,126.46286,116307900,124.25,131.3444999,30.61220966952969,6.1,264.847,0.07,3901.82
2021-03-02,128.410004,128.720001,125.010002,125.120003,123.820595,102260900,124.1020004,130.89350009999998,28.469727544779204,6.1,264.847,0.07,3901.82
2021-03-03,124.809998,125.709999,121.839996,122.059998,120.792358,112966300,123.44400040000001,130.24699975000001,25.964625340466526,6.1,264.847,0.07,3901.82
2021-03-04,121.75,123.599998,118.620003,120.129997,118.882401,178155000,123.27200020000001,129.5564995,24.489756282064192,6.1,264.847,0.07,3901.82
2021-03-05,120.980003,121.940002,117.57,121.419998,120.158997,153766600,123.3039994,128.75799945,27.093586692221606,6.1,264.847,0.07,3901.82
2021-03-08,120.93,121.0,116.209999,116.360001,115.151558,154376600,121.01799940000001,127.73799975,24.752462384846567,6.1,264.847,0.07,3901.82
2021-03-09,119.029999,122.059998,118.790001,121.089996,119.832436,129525800,120.211998,126.94699935000001,36.3483518638238,6.1,264.847,0.07,3901.82
