Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,RSI,Unemployment_Rate,CPI,Fed_Funds_Rate,SP500
2021-03-10,121.690002,122.169998,119.449997,119.980003,118.733963,111943300,119.79599900000001,126.14549975,36.368716730506264,6.1,264.847,0.07,3901.82
2021-03-11,122.540001,123.209999,121.260002,121.959999,120.693405,103026500,120.16199939999998,125.47399974999999,39.456146424581455,6.1,264.847,0.07,3901.82
2021-03-12,120.400002,121.169998,119.160004,121.029999,119.773056,88105100,120.08399960000001,124.76899945,42.811683115566915,6.1,264.847,0.07,3901.82
2021-03-15,121.410004,124.0,120.419998,123.989998,122.702316,92403800,121.60999899999999,124.19999959999998,47.499326758329524,6.1,264.847,0.07,3901.82
2021-03-16,125.699997,127.220001,124.720001,125.57,124.265907,115227900,122.5059998,123.81899949999999,50.286014114928264,6.1,264.847,0.07,3901.82
2021-03-17,124.050003,125.860001,122.339996,124.760002,123.464325,111932600,123.46199959999998,123.51499979999998,55.39960655386074,6.1,264.847,0.07,3901.82
2021-03-18,122.879997,123.18,120.32,120.529999,119.278244,121229700,123.1759996,123.05599939999999,49.06096829926906,6.1,264.847,0.07,3901.82
2021-03-19,119.900002,121.43,119.68,119.989998,118.743851,185549500,122.96799940000001,122.56199955,38.138677601139094,6.1,264.847,0.07,3901.82
2021-03-22,120.330002,123.870003,120.260002,123.389999,122.108551,111912300,122.84799960000001,122.4314995,47.42635463882289,6.1,264.847,0.07,3901.82
2021-03-23,123.330002,124.239998,122.139999,122.540001,121.26738,95467100,122.2419998,122.2654995,50.764336352389996,6.1,264.847,0.07,3901.82
2021-03-24,122.82,122.900002,120.07,120.089996,118.842819,88530500,121.30799859999999,122.00249939999999,49.9373417703872,6.1,264.847,0.07,3901.82
2021-03-25,119.540001,121.660004,119.0,120.589996,119.337624,98844700,121.31999800000001,121.9824993,48.66687709612994,6.1,264.847,0.07,3901.82
2021-03-26,120.349998,121.480003,118.919998,121.209999,119.951195,94071200,121.56399820000001,121.97999915,59.085798220861356,6.1,264.847,0.07,3901.82
2021-03-29,121.650002,122.580002,120.730003,121.389999,120.129326,80819200,121.16399820000001,121.65999905000001,50.67751358073684,6.1,264.847,0.07,3901.82
2021-03-30,120.110001,120.400002,118.860001,119.900002,118.6548,85671900,120.63599839999999,121.398999,49.82237790998519,6.1,264.847,0.07,3901.82
2021-03-31,121.650002,123.519997,121.150002,122.150002,120.881432,118323800,121.0479996,121.40349919999998,50.41685594918862,6.1,264.847,0.07,3901.82
2021-04-01,123.660004,124.18,122.489998,123.0,121.722603,75089100,121.53000039999999,121.54699935,54.337297591964415,6.1,266.625,0.07,4019.87
2021-04-05,123.870003,126.160004,123.07,125.900002,124.592484,88651200,122.468001,121.77099955000001,54.21634288164489,6.1,266.625,0.07,4019.87
2021-04-06,126.5,127.129997,125.650002,126.209999,124.899261,80171300,123.43200099999999,122.26349945,51.49672336341582,6.1,266.625,0.07,4019.87
2021-04-07,125.830002,127.919998,125.139999,127.900002,126.571709,83466700,125.032001,122.60399975,57.053007348425034,6.1,266.625,0.07,4019.87
2021-04-08,128.949997,130.389999,128.520004,130.360001,129.006149,88844600,126.6740008,123.12299965,73.987311081052,6.1,266.625,0.07,4019.87
2021-04-09,129.800003,133.039993,129.470001,133.0,131.618729,106686700,128.6740008,123.67499970000001,78.79592927880218,6.1,266.625,0.07,4019.87
2021-04-12,132.520004,132.850006,130.630005,131.240005,129.877029,91420000,129.7420014,124.1855,68.73510142913628,6.1,266.625,0.07,4019.87
2021-04-13,132.440002,134.660004,131.929993,134.429993,133.033875,91266500,131.38600019999998,124.70749975000001,75.52597498341129,6.1,266.625,0.07,4019.87
2021-04-14,134.940002,135.0,131.660004,132.029999,130.658829,87222800,132.2119996,125.0304997,75.68850224666765,6.1,266.625,0.07,4019.87
2021-04-15,133.820007,135.0,133.639999,134.5,133.103165,89347100,133.0399994,125.5174996,77.58829282503086,6.1,266.625,0.07,4019.87
2021-04-16,134.300003,134.669998,133.279999,134.160004,132.766693,84922400,133.2720002,126.19899985000002,75.97276595089224,6.1,266.625,0.07,4019.87
2021-04-19,133.509995,135.470001,133.339996,134.839996,133.439636,94264200,133.9919984,126.94149975,76.44517818961656,6.1,266.625,0.07,4019.87
2021-04-20,135.020004,135.529999,131.809998,133.110001,131.7276,94812300,133.728,127.42749985,75.73046376895263,6.1,266.625,0.07,4019.87
2021-04-21,132.360001,133.75,131.300003,133.5,132.113541,68847100,134.0220002,127.9754998,73.8345611529428,6.1,266.625,0.07,4019.87
2021-04-22,133.039993,134.149994,131.410004,131.940002,130.569748,84566500,133.51000059999998,128.5680001,68.23005161754351,6.1,266.625,0.07,4019.87
2021-04-23,132.160004,135.119995,132.160004,134.320007,132.925034,78657500,133.54200120000002,129.25450065,67.54170558860488,6.1,266.625,0.07,4019.87
2021-04-26,134.830002,135.059998,133.559998,134.720001,133.320892,66905100,133.5180022,129.93000075,67.662965622439,6.1,266.625,0.07,4019.87
2021-04-27,135.009995,135.410004,134.110001,134.389999,132.994293,66015800,133.7740018,130.58000075,64.2763072539028,6.1,266.625,0.07,4019.87
2021-04-28,134.309998,135.020004,133.080002,133.580002,132.192749,107760100,133.79000219999998,131.26400075,57.63758983356462,6.1,266.625,0.07,4019.87
2021-04-29,136.470001,137.070007,132.449997,133.479996,132.09375,151101000,134.098001,131.83050045,51.29449024760676,6.1,266.625,0.07,4019.87
2021-04-30,131.779999,133.559998,131.070007,131.460007,130.094742,109839500,133.526001,132.2535008,50.585113071541215,6.1,266.625,0.07,4019.87
2021-06-01,125.080002,125.349998,123.940002,124.279999,123.198212,67637100,125.58399979999999,126.37100025000002,45.835448178239,5.9,270.71,0.08,4202.04
2021-06-02,124.279999,125.239998,124.050003,125.059998,123.971428,59278900,125.21599900000001,126.23150025,56.653117361810594,5.9,270.71,0.08,4202.04
2021-06-03,124.68,124.849998,123.129997,123.540001,122.464653,76229200,124.5539996,126.00349999999999,45.674525398642395,5.9,270.71,0.08,4202.04
2021-06-04,124.07,126.160004,123.849998,125.889999,124.794197,75169300,124.6759996,125.8109997,45.24390273646675,5.9,270.71,0.08,4202.04
2021-06-07,126.169998,126.32,124.830002,125.900002,124.804115,71057600,124.9339998,125.59549945,48.785307245582594,5.9,270.71,0.08,4202.04
2021-06-08,126.599998,128.460007,126.209999,126.739998,125.636803,74403800,125.4259996,125.58999945000001,56.450520751564206,5.9,270.71,0.08,4202.04
2021-06-09,127.209999,127.75,126.519997,127.129997,126.023392,56877900,125.83999940000001,125.6509991,58.19891729715016,5.9,270.71,0.08,4202.04
2021-06-10,127.019997,128.190002,125.940002,126.110001,125.012291,71186400,126.35399939999999,125.8179993,45.48193322235428,5.9,270.71,0.08,4202.04
2021-06-11,126.529999,127.440002,126.099998,127.349998,126.241486,53522400,126.6459992,125.93699914999999,57.594939613046904,5.9,270.71,0.08,4202.04
2021-06-14,127.82,130.539993,127.07,130.479996,129.344254,96906500,127.56199799999999,126.08849909999999,61.98582381168999,5.9,270.71,0.08,4202.04
2021-06-15,129.940002,130.600006,129.389999,129.639999,128.511551,62746300,128.1419982,126.2569992,59.29443744948684,5.9,270.71,0.08,4202.04
2021-06-16,130.369995,130.889999,128.460007,130.149994,129.017105,91815000,128.74599759999998,126.52199900000001,60.85526856822253,5.9,270.71,0.08,4202.04
2021-06-17,129.800003,132.550003,129.649994,131.789993,130.642822,96721700,129.881996,126.87699855000001,71.31632313191888,5.9,270.71,0.08,4202.04
2021-06-18,130.710007,131.509995,130.240005,130.460007,129.324417,108953300,130.5039978,127.03449900000001,68.36164455382875,5.9,270.71,0.08,4202.04
2021-06-21,130.300003,132.410004,129.210007,132.300003,131.148407,79663300,130.86799919999999,127.37799915000001,72.99318874428346,5.9,270.71,0.08,4202.04
2021-06-22,132.130005,134.080002,131.619995,133.979996,132.813766,74783600,131.7359986,127.72199905,74.31849050842554,5.9,270.71,0.08,4202.04
2021-06-23,133.770004,134.320007,133.229996,133.699997,132.536224,60214200,132.44599920000002,128.06199880000003,79.70767403323691,5.9,270.71,0.08,4202.04
2021-06-24,134.449997,134.639999,132.929993,133.410004,132.248734,68711000,132.7700014,128.3899991,75.00010472111352,5.9,270.71,0.08,4202.04
2021-06-25,133.460007,133.889999,132.809998,133.110001,131.951355,70783700,133.3000002,128.7814992,73.51605977502722,5.9,270.71,0.08,4202.04
2021-06-28,133.410004,135.25,133.350006,134.779999,133.606827,62111300,133.7959994,129.2899991,74.87631922600738,5.9,270.71,0.08,4202.04
2021-06-29,134.800003,136.490005,134.350006,136.330002,135.143311,64556100,134.2660006,129.89249925,76.558977960275,5.9,270.71,0.08,4202.04
2021-06-30,136.169998,137.410004,135.869995,136.960007,135.767853,63261400,134.9180026,130.4874997,82.04379903510703,5.9,270.71,0.08,4202.04
2021-07-01,136.600006,137.330002,135.759995,137.270004,136.075134,52485800,135.6900026,131.17399985000003,81.00009237521931,5.4,271.965,0.1,4319.94
2021-07-02,137.899994,140.0,137.75,139.960007,138.741745,78852600,137.0600038,131.87750024999997,80.46282488902442,5.4,271.965,0.1,4319.94
2021-07-06,140.070007,143.149994,140.070007,142.020004,140.783783,108181800,138.5080048,132.68350034999997,86.88924120053392,5.4,271.965,0.1,4319.94
2021-07-07,143.539993,144.889999,142.660004,144.570007,143.31163,104911600,140.1560058,133.5750008,88.31039361104357,5.4,271.965,0.1,4319.94
2021-07-08,141.580002,144.059998,140.669998,143.240005,141.99321,105575500,141.4120054,134.3805012,80.92929662044972,5.4,271.965,0.1,4319.94
2021-07-09,142.75,145.649994,142.649994,145.110001,143.846909,99890800,142.98000480000002,135.33050120000001,88.45145204290945,5.4,271.965,0.1,4319.94
2021-07-12,146.210007,146.320007,144.0,144.5,143.242203,76299700,143.8880034,136.18800130000002,84.23120592696077,5.4,271.965,0.1,4319.94
2021-07-13,144.029999,147.460007,143.630005,145.639999,144.372269,100827100,144.6120024,136.94600145,83.73843655893725,5.4,271.965,0.1,4319.94
2021-07-14,148.100006,149.570007,147.679993,149.149994,147.851715,127050800,145.5279998,137.92150120000002,87.66455574465033,5.4,271.965,0.1,4319.94
2021-07-15,149.240005,150.0,147.089996,148.479996,147.187561,106820300,146.57599799999997,138.8380013,86.06987075155583,5.4,271.965,0.1,4319.94
2021-07-16,148.460007,149.759995,145.880005,146.389999,145.115768,93251400,146.83199759999997,139.5680016,79.2768992796029,5.4,271.965,0.1,4319.94
2021-07-19,143.75,144.070007,141.669998,142.449997,141.210037,121434600,146.42199699999998,140.16750109999998,65.37073870707322,5.4,271.965,0.1,4319.94
2021-07-20,143.460007,147.100006,142.960007,146.149994,144.877838,96350000,146.52399599999998,140.86000065000002,68.11807176917245,5.4,271.965,0.1,4319.94
2021-07-21,145.529999,146.130005,144.630005,145.399994,144.134354,74993500,145.77399599999998,141.43100055,65.50328991707453,5.4,271.965,0.1,4319.94
2021-07-22,145.940002,148.199997,145.809998,146.800003,145.522202,77338200,145.4379974,142.08600084999998,66.83150712933616,5.4,271.965,0.1,4319.94
2021-07-23,147.550003,148.720001,146.919998,148.559998,147.266861,71447400,145.87199719999998,142.84350055,65.70488281022445,5.4,271.965,0.1,4319.94
2021-07-26,148.270004,149.830002,147.699997,148.990005,147.69313,72434100,147.1799988,143.63750075000002,63.53398199868029,5.4,271.965,0.1,4319.94
2021-07-27,149.119995,149.210007,145.550003,146.770004,145.492462,104818600,147.30400079999998,144.23700100000002,54.327295606895966,5.4,271.965,0.1,4319.94
2021-07-28,144.809998,146.970001,142.539993,144.979996,143.718018,118931200,147.2200012,144.66950070000001,53.36165120524514,5.4,271.965,0.1,4319.94
2021-07-29,144.690002,146.550003,144.580002,145.639999,144.372269,56699500,146.9880004,145.1035003,51.07417458897057,5.4,271.965,0.1,4319.94
2021-07-30,144.380005,146.330002,144.110001,145.860001,144.590363,70440600,146.448001,145.53300015,52.800659538361884,5.4,271.965,0.1,4319.94
2021-09-01,152.830002,154.979996,152.339996,152.509995,151.408997,80313700,150.71999820000002,148.62949980000002,59.02292213588464,4.7,273.942,0.08,4524.09
2021-09-02,153.869995,154.720001,152.399994,153.649994,152.540756,71115500,151.94199840000002,148.9589996,60.838471099795704,4.7,273.942,0.08,4524.09
2021-09-03,153.759995,154.630005,153.089996,154.300003,153.186081,57808700,153.0819978,149.3669998,58.1039917920532,4.7,273.942,0.08,4524.09
2021-09-07,154.970001,157.259995,154.389999,156.690002,155.558838,82278300,153.7959992,149.89700009999999,65.41744560345693,4.7,273.942,0.08,4524.09
2021-09-08,156.979996,157.039993,153.979996,155.110001,153.990219,74420200,154.45199900000003,150.37249985,73.23418100122711,4.7,273.942,0.08,4524.09
2021-09-09,155.490005,156.110001,153.949997,154.070007,152.957748,57305700,154.76400139999998,150.78300015,68.86841965397475,4.7,273.942,0.08,4524.09
2021-09-10,155.0,155.479996,148.699997,148.970001,147.894562,140893200,153.82800279999998,150.78700025,51.685390005149095,4.7,273.942,0.08,4524.09
2021-09-13,150.630005,151.419998,148.75,149.550003,148.470367,102404300,152.87800280000002,150.8095001,49.63963082542481,4.7,273.942,0.08,4524.09
2021-09-14,150.350006,151.070007,146.910004,148.119995,147.05069,109296300,151.1640014,150.6595001,46.81393481259649,4.7,273.942,0.08,4524.09
2021-09-15,148.559998,149.440002,146.369995,149.029999,147.954132,83281300,149.94800100000003,150.60149995,51.44458275107849,4.7,273.942,0.08,4524.09
2021-09-16,148.440002,148.970001,147.220001,148.789993,147.715836,68034100,148.89199820000002,150.72299955,52.76426164404307,4.7,273.942,0.08,4524.09
2021-09-17,148.820007,148.820007,145.759995,146.059998,145.005554,129868800,148.3099976,150.6909996,44.76934059055524,4.7,273.942,0.08,4524.09
2021-09-20,143.800003,144.839996,141.270004,142.940002,141.908096,123478900,146.98799739999998,150.4284996,27.75351666225599,4.7,273.942,0.08,4524.09
2021-09-21,143.929993,144.600006,142.779999,143.429993,142.394547,75834000,146.04999700000002,150.1144989,30.978243073608283,4.7,273.942,0.08,4524.09
2021-09-22,144.449997,146.429993,143.699997,145.850006,144.797073,76404300,145.41399840000003,149.92599945,36.02018772190107,4.7,273.942,0.08,4524.09
2021-09-23,146.649994,147.080002,145.639999,146.830002,145.770004,64838200,145.0220002,149.8494995,35.58751852280774,4.7,273.942,0.08,4524.09
2021-09-24,145.660004,147.470001,145.559998,146.919998,145.859344,53477900,145.1940002,149.81849975,34.02596804407895,4.7,273.942,0.08,4524.09
2021-09-27,145.470001,145.960007,143.820007,145.369995,144.320526,74150700,145.6799988,149.6569992,24.57322235824597,4.7,273.942,0.08,4524.09
2021-09-28,143.25,144.75,141.690002,141.910004,140.885513,108972300,145.376001,149.09649965,22.659493676077332,4.7,273.942,0.08,4524.09
2021-09-29,142.470001,144.449997,142.029999,142.830002,141.798889,74602000,144.7720002,148.64649964999998,26.602825436547676,4.7,273.942,0.08,4524.09
2021-09-30,143.660004,144.380005,141.279999,141.5,140.478485,89056700,143.7059998,148.09599989999998,31.55555399725668,4.7,273.942,0.08,4524.09
2021-10-01,141.899994,142.919998,139.110001,142.649994,141.620163,94639600,142.851999,147.54599990000003,33.42936762754917,4.5,276.528,0.08,4357.04
2021-10-04,141.759995,142.210007,138.270004,139.139999,138.135513,98322000,141.6059998,146.7879997,30.393004710047833,4.5,276.528,0.08,4357.04
2021-10-05,139.490005,142.240005,139.360001,141.110001,140.091309,80861100,141.44599920000002,146.00899965000002,33.47244308821992,4.5,276.528,0.08,4357.04
2021-10-06,139.470001,142.149994,138.369995,142.0,140.974869,83221100,141.2799988,145.35349960000002,36.20479276468876,4.5,276.528,0.08,4357.04
2021-10-07,143.059998,144.220001,142.720001,143.289993,142.255554,61732700,141.6379974,144.81449890000002,44.022424026549224,4.5,276.528,0.08,4357.04
2021-10-08,144.029999,144.179993,142.559998,142.899994,141.868362,58773200,141.6879974,144.51099855,49.902132938342575,4.5,276.528,0.08,4357.04
2021-10-11,142.270004,144.809998,141.809998,142.809998,141.779037,64452200,142.4219972,144.17399830000002,48.45310451204613,4.5,276.528,0.08,4357.04
2021-10-12,143.229996,143.25,141.039993,141.509995,140.488403,73035900,142.50199600000002,143.84349830000002,38.53060631659666,4.5,276.528,0.08,4357.04
2021-10-13,141.240005,141.399994,139.199997,140.910004,139.892746,78762700,142.2839968,143.43749855,34.03449262733116,4.5,276.528,0.08,4357.04
2021-10-14,142.110001,143.880005,141.509995,143.759995,142.722137,69907100,142.3779972,143.18599865000002,42.582137607132324,4.5,276.528,0.08,4357.04
2021-10-15,143.770004,144.899994,143.509995,144.839996,143.794342,67940300,142.7659976,143.12499855,48.72779609941555,4.5,276.528,0.08,4357.04
2021-10-18,143.449997,146.839996,143.160004,146.550003,145.49205,85589200,143.5139986,143.30549860000002,62.15934500110088,4.5,276.528,0.08,4357.04
2021-10-19,147.009995,149.169998,146.550003,148.759995,147.686066,76378900,144.9639986,143.5719987,64.55572702260406,4.5,276.528,0.08,4357.04
2021-10-20,148.699997,149.75,148.119995,149.259995,148.182449,58418800,146.6339968,143.74249815000002,69.85672900199448,4.5,276.528,0.08,4357.04
2021-10-21,148.809998,149.639999,147.869995,149.479996,148.400864,61421000,147.777997,143.87499785,68.35038422952854,4.5,276.528,0.08,4357.04
2021-10-22,149.690002,150.179993,148.639999,148.690002,147.616577,58883400,148.5479982,143.96349805,80.05041419526987,4.5,276.528,0.08,4357.04
2021-10-25,148.679993,149.369995,147.619995,148.639999,147.56694,50720600,148.9659974,144.12699824999999,76.95065916390641,4.5,276.528,0.08,4357.04
2021-10-26,149.330002,150.839996,149.009995,149.320007,148.242035,60893400,149.0779998,144.49749839999998,76.59890323960511,4.5,276.528,0.08,4357.04
2021-10-27,149.360001,149.729996,148.490005,148.850006,147.775436,56094900,148.996002,144.79849860000002,71.48384306723017,4.5,276.528,0.08,4357.04
2021-10-28,149.820007,153.169998,149.720001,152.570007,151.468567,100077900,149.6140042,145.35199895,79.7173310934629,4.5,276.528,0.08,4357.04
2021-10-29,147.220001,149.940002,146.410004,149.800003,148.718552,124953200,149.8360044,145.70949939999997,68.44328788020383,4.5,276.528,0.08,4357.04
2021-11-01,148.990005,149.699997,147.800003,148.960007,147.884628,74588300,149.90000600000002,146.2004998,70.14606822394161,4.2,278.824,0.08,4613.67
2021-11-02,148.660004,151.570007,148.649994,150.020004,148.936966,69122000,150.04000539999998,146.64599994999998,74.03694438774548,4.2,278.824,0.08,4613.67
2021-11-03,150.389999,151.970001,149.820007,151.490005,150.396378,54511500,150.5680052,147.12050019999998,71.99774433770818,4.2,278.824,0.08,4613.67
2021-11-04,151.580002,152.429993,150.639999,150.960007,149.870193,60394600,150.24600519999998,147.5040009,67.9788775595397,4.2,278.824,0.08,4613.67
2021-11-05,151.889999,152.199997,150.059998,151.279999,150.407059,65463900,150.5420044,147.92300115,65.13115685053623,4.2,278.824,0.08,4613.67
2021-11-08,151.410004,151.570007,150.160004,150.440002,149.571915,55020900,150.8380034,148.30450134999998,55.89063052134732,4.2,278.824,0.08,4613.67
2021-11-09,150.199997,151.429993,150.059998,150.809998,149.939758,56787900,150.9960022,148.7695015,55.484799032752235,4.2,278.824,0.08,4613.67
2021-11-10,150.020004,150.130005,147.850006,147.919998,147.066452,65187100,150.28200080000002,149.1200012,45.35714549319917,4.2,278.824,0.08,4613.67
2021-11-11,148.960007,149.429993,147.679993,147.869995,147.016754,41000000,149.6639984,149.3255012,47.44705120430596,4.2,278.824,0.08,4613.67
2021-11-12,148.429993,150.399994,147.479996,149.990005,149.124527,63804000,149.4059996,149.58300165,53.72312659169849,4.2,278.824,0.08,4613.67
2021-11-15,150.369995,151.880005,149.429993,150.0,149.13446,59222800,149.31799919999997,149.75550149999998,51.94728909081337,4.2,278.824,0.08,4613.67
2021-11-16,149.940002,151.490005,149.339996,151.0,150.128677,59256200,149.3559996,149.86750175,55.97552861341219,4.2,278.824,0.08,4613.67
2021-11-17,151.0,155.0,150.990005,153.490005,152.604324,88807000,150.47000099999997,150.07900225,52.74462508757457,4.2,278.824,0.08,4613.67
2021-11-18,153.710007,158.669998,153.050003,157.869995,156.95903,137827700,152.470001,150.49850220000002,71.96516272744975,4.2,278.824,0.08,4613.67
2021-11-19,157.649994,161.020004,156.529999,160.550003,159.623581,117305600,154.5820006,151.09150225000002,78.67392525439882,4.2,278.824,0.08,4613.67
2021-11-22,161.679993,165.699997,161.0,161.020004,160.090866,117467900,156.7860014,151.71050250000002,78.03262549085117,4.2,278.824,0.08,4613.67
2021-11-23,161.119995,161.800003,159.059998,161.410004,160.478638,96041900,158.8680022,152.31500235,76.75297107685293,4.2,278.824,0.08,4613.67
2021-11-24,160.75,162.139999,159.639999,161.940002,161.005569,69463600,160.55800159999998,152.96950214999998,79.61164498695919,4.2,278.824,0.08,4613.67
2021-11-26,159.570007,160.449997,156.360001,156.809998,155.905167,76959800,160.3460022,153.18150169999998,61.84153606463586,4.2,278.824,0.08,4613.67
2021-11-29,159.369995,161.190002,158.789993,160.240005,159.315384,88748200,160.2840026,153.7035018,68.88973896971618,4.2,278.824,0.08,4613.67
2021-11-30,159.990005,165.520004,159.919998,165.300003,164.346176,174048100,161.14000240000001,154.5205016,73.65327458660732,4.2,278.824,0.08,4613.67
2021-12-01,167.479996,170.300003,164.529999,164.770004,163.819229,152052500,161.8120024,155.2580016,79.80190178867238,3.9,280.806,0.08,4513.04
2021-12-02,158.740005,164.199997,157.800003,163.759995,162.815063,136739200,162.176001,155.8715011,77.1809561292184,3.9,280.806,0.08,4513.04
2021-12-03,164.020004,164.960007,159.720001,161.839996,160.906128,118023100,163.18200059999998,156.41550055,70.40989613060117,3.9,280.806,0.08,4513.04
2021-12-06,164.289993,167.880005,164.279999,165.320007,164.366058,107497000,164.198001,157.11750095,73.56922050746482,3.9,280.806,0.08,4513.04
2021-12-07,169.080002,171.580002,168.339996,171.179993,170.19223,120405400,165.373999,158.15450049999998,77.00747443490056,3.9,280.806,0.08,4513.04
2021-12-08,172.130005,175.960007,170.699997,175.080002,174.069733,116998900,167.4359986,159.36800069999998,77.84367606319722,3.9,280.806,0.08,4513.04
2021-12-09,174.910004,176.75,173.919998,174.559998,173.552734,108923700,169.5959992,160.7000007,73.90430710850379,3.9,280.806,0.08,4513.04
2021-12-10,175.210007,179.630005,174.690002,179.449997,178.41452,115402700,173.1179994,162.2790008,75.4579495961533,3.9,280.806,0.08,4513.04
2021-12-13,181.119995,182.130005,175.529999,175.740005,174.725937,153237000,175.201999,163.5665008,68.23587156744121,3.9,280.806,0.08,4513.04
2021-12-14,175.25,177.740005,172.210007,174.330002,173.324066,139380400,175.8320008,164.7830009,65.61139726908775,3.9,280.806,0.08,4513.04
2021-12-15,175.110001,179.5,172.309998,179.300003,178.265396,131063300,176.67600099999999,166.19800105,68.94368511965548,3.9,280.806,0.08,4513.04
2021-12-16,179.279999,181.139999,170.75,172.259995,171.265991,150185800,176.21600039999998,167.13650055,66.1847778206695,3.9,280.806,0.08,4513.04
2021-12-17,169.929993,173.470001,169.690002,171.139999,170.152466,195432700,174.55400079999998,167.80000074999998,61.99910902713504,3.9,280.806,0.08,4513.04
2021-12-20,168.279999,170.580002,167.460007,169.75,168.770493,107499100,173.3559998,168.2600006,55.329335809819476,3.9,280.806,0.08,4513.04
2021-12-21,171.559998,173.199997,169.119995,172.990005,171.991791,91185900,173.0880004,168.85850065,59.24426126564358,3.9,280.806,0.08,4513.04
2021-12-22,173.039993,175.860001,172.149994,175.639999,174.626511,92135300,172.3559996,169.5700004,62.88503519934466,3.9,280.806,0.08,4513.04
2021-12-23,175.850006,176.850006,175.270004,176.279999,175.262802,68356600,173.1600004,170.28700025,66.1088807951324,3.9,280.806,0.08,4513.04
2021-12-27,177.089996,180.419998,177.070007,180.330002,179.289444,74919600,174.998001,171.46300045,66.53447381657797,3.9,280.806,0.08,4513.04
2021-12-28,180.160004,181.330002,178.529999,179.289993,178.255432,79144300,176.9059996,172.41549985,59.9950648289025,3.9,280.806,0.08,4513.04
2021-12-29,179.330002,180.630005,178.139999,179.380005,178.344925,62348900,178.18399960000002,173.11949995,55.848748742689935,3.9,280.806,0.08,4513.04
2021-12-30,179.470001,180.570007,178.089996,178.199997,177.171722,59773000,178.69599920000002,173.7909996,54.86370414090271,3.9,280.806,0.08,4513.04
2021-12-31,178.089996,179.229996,177.259995,177.570007,176.54538,64062300,178.9540008,174.4815002,47.165276136745405,3.9,280.806,0.08,4513.04
2022-02-01,174.009995,174.839996,172.309998,174.610001,173.602448,86213900,167.726001,169.4915001,49.31386717331775,3.8,284.525,0.08,4546.54
